,Unnamed: 0,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,Unnamed: 24,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
1583,1590,1.0,2011-06-29,81.0,59.0,70.0,-1.0,56.0,62.0,0.0,5.0,0419,1931, ,0.0,0.0,29.35,30.06,3.7,8.0,5.4,2011,6,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,1592,1.0,2011-06-30,88.0,60.0,74.0,2.0,62.0,67.0,0.0,9.0,0419,1931, ,0.0,0.1,29.28,30.0,8.2,17.0,9.4,2011,6,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,1594,1.0,2011-07-01,89.0,72.0,81.0,9.0,62.0,68.0,0.0,16.0,0420,1931, ,0.0,0.0,29.24,29.96,14.3,18.0,14.9,2011,7,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,1596,1.0,2011-07-02,94.0,71.0,83.0,11.0,70.0,74.0,0.0,18.0,0420,1931,BR,0.0,0.0,29.25,29.95,3.9,24.0,8.3,2011,7,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,1598,1.0,2011-07-03,84.0,69.0,77.0,5.0,57.0,65.0,0.0,12.0,0421,1931, ,0.0,0.0,29.28,29.98,4.7,2.0,5.9,2011,7,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,1600,1.0,2011-07-04,89.0,65.0,77.0,5.0,55.0,64.0,0.0,12.0,0422,1930, ,0.0,0.0,29.26,29.97,2.9,5.0,4.3,2011,7,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,1602,1.0,2011-07-05,91.0,68.0,80.0,8.0,60.0,68.0,0.0,15.0,0422,1930, ,0.0,0.0,29.25,29.96,5.2,28.0,6.2,2011,7,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,1604,1.0,2011-07-06,86.0,70.0,78.0,6.0,61.0,67.0,0.0,13.0,0423,1930, ,0.0,0.1,29.27,29.97,5.7,4.0,7.5,2011,7,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,1606,1.0,2011-07-07,82.0,63.0,73.0,1.0,53.0,62.0,0.0,8.0,0423,1930,RA,0.0,0.1,29.22,29.95,5.1,7.0,6.2,2011,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,1608,1.0,2011-07-08,86.0,61.0,74.0,1.0,51.0,62.0,0.0,9.0,0424,1929, ,0.0,0.0,29.17,29.88,5.1,6.0,6.0,2011,7,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,1610,1.0,2011-07-09,91.0,61.0,76.0,3.0,58.0,66.0,0.0,11.0,0425,1929, ,0.0,0.0,29.21,29.92,5.2,19.0,5.9,2011,7,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,1612,1.0,2011-07-10,91.0,74.0,83.0,10.0,68.0,72.0,0.0,18.0,0425,1929,HZ,0.0,0.1,29.18,29.89,9.3,19.0,9.7,2011,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,1614,1.0,2011-07-11,88.0,71.0,80.0,7.0,71.0,74.0,0.0,15.0,0426,1928,HZ,0.0,0.39,29.12,29.82,5.5,25.0,8.5,2011,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,1616,1.0,2011-07-12,87.0,70.0,79.0,6.0,63.0,69.0,0.0,14.0,0427,1928,RA,0.0,0.01,29.25,29.94,5.6,2.0,7.7,2011,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,1618,1.0,2011-07-13,74.0,63.0,69.0,-4.0,57.0,62.0,0.0,4.0,0428,1927, ,0.0,0.0,29.35,30.06,10.5,4.0,10.9,2011,7,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,1620,1.0,2011-07-14,82.0,59.0,71.0,-2.0,56.0,63.0,0.0,6.0,0428,1927, ,0.0,0.0,29.3,30.02,6.5,10.0,8.0,2011,7,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,1622,1.0,2011-07-15,87.0,70.0,79.0,5.0,60.0,66.0,0.0,14.0,0429,1926, ,0.0,0.1,29.27,29.98,5.4,9.0,6.7,2011,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,1624,1.0,2011-07-16,89.0,71.0,80.0,6.0,61.0,68.0,0.0,15.0,0430,1925,RA,0.0,0.1,29.32,30.02,3.4,19.0,4.3,2011,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,1626,1.0,2011-07-17,95.0,69.0,82.0,8.0,69.0,74.0,0.0,17.0,0431,1925, ,0.0,0.0,29.35,30.06,6.2,22.0,6.4,2011,7,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,1628,1.0,2011-07-18,92.0,80.0,86.0,12.0,75.0,78.0,0.0,21.0,0432,1924,RA HZ,0.0,0.01,29.23,29.96,10.6,25.0,10.8,2011,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,1630,1.0,2011-07-19,93.0,78.0,86.0,12.0,72.0,76.0,0.0,21.0,0433,1923, ,0.0,0.0,29.17,29.89,4.5,7.0,6.2,2011,7,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,1632,1.0,2011-07-20,99.0,73.0,86.0,12.0,73.0,77.0,0.0,21.0,0433,1923,BR HZ,0.0,0.02,29.08,29.8,9.0,23.0,10.7,2011,7,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,1634,1.0,2011-07-21,99.0,75.0,87.0,13.0,70.0,76.0,0.0,22.0,0434,1922,TS,0.0,0.02,29.1,29.8,6.2,28.0,8.8,2011,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1629,1636,1.0,2011-07-22,88.0,70.0,79.0,5.0,70.0,73.0,0.0,14.0,0435,1921,TS TSRA RA BR,0.0,1.55,29.18,29.88,1.7,9.0,9.0,2011,7,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1630,1638,1.0,2011-07-23,87.0,70.0,79.0,5.0,70.0,73.0,0.0,14.0,0436,1920,TS TSRA RA BR,0.0,6.86,29.23,29.95,0.8,30.0,5.3,2011,7,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1632,1640,1.0,2011-07-24,87.0,72.0,80.0,6.0,70.0,73.0,0.0,15.0,0437,1919,TS TSRA BR,0.0,0.18,29.26,29.97,1.5,23.0,6.4,2011,7,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1634,1642,1.0,2011-07-25,88.0,73.0,81.0,7.0,66.0,71.0,0.0,16.0,0438,1918, ,0.0,0.0,29.2,29.91,3.4,32.0,6.5,2011,7,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,1644,1.0,2011-07-26,83.0,71.0,77.0,3.0,63.0,68.0,0.0,12.0,0439,1918, ,0.0,0.0,29.18,29.88,6.3,5.0,8.5,2011,7,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,1646,1.0,2011-07-27,90.0,68.0,79.0,5.0,66.0,70.0,0.0,14.0,0440,1917,TS TSRA,0.0,0.71,29.13,29.85,6.2,16.0,9.5,2011,7,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1640,1648,1.0,2011-07-28,87.0,73.0,80.0,6.0,71.0,74.0,0.0,15.0,0441,1916,TSRA RA BR,0.0,0.7,29.2,29.89,3.2,23.0,6.8,2011,7,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1642,1650,1.0,2011-07-29,86.0,71.0,79.0,5.0,67.0,71.0,0.0,14.0,0442,1915,BR,0.0,0.7,29.28,29.98,4.3,4.0,5.9,2011,7,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,1652,1.0,2011-07-30,91.0,67.0,79.0,5.0,64.0,70.0,0.0,14.0,0443,1914, ,0.0,0.0,29.35,30.05,2.4,13.0,3.4,2011,7,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,1654,1.0,2011-07-31,90.0,68.0,79.0,5.0,69.0,73.0,0.0,14.0,0444,1913, ,0.0,0.0,29.35,30.06,4.9,25.0,5.0,2011,7,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,1656,1.0,2011-08-01,91.0,74.0,83.0,10.0,72.0,75.0,0.0,18.0,0445,1911, ,0.0,0.0,29.28,29.99,4.2,27.0,4.9,2011,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,1658,1.0,2011-08-02,93.0,74.0,84.0,11.0,73.0,76.0,0.0,19.0,0446,1910, ,0.0,0.43,29.04,29.77,8.3,21.0,9.1,2011,8,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,1660,1.0,2011-08-03,86.0,72.0,79.0,6.0,67.0,71.0,0.0,14.0,0447,1909, ,0.0,0.0,29.11,29.81,6.9,2.0,8.0,2011,8,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,1662,1.0,2011-08-04,84.0,69.0,77.0,4.0,66.0,69.0,0.0,12.0,0448,1908, ,0.0,0.0,29.25,29.94,5.3,5.0,6.0,2011,8,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,1664,1.0,2011-08-05,83.0,69.0,76.0,3.0,68.0,71.0,0.0,11.0,0449,1907,RA,0.0,0.1,29.21,29.93,4.0,5.0,5.5,2011,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,1666,1.0,2011-08-06,85.0,72.0,79.0,6.0,70.0,72.0,0.0,14.0,0450,1906,RA BR,0.0,0.18,29.1,29.82,2.5,5.0,4.0,2011,8,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,1668,1.0,2011-08-07,86.0,68.0,77.0,4.0,69.0,71.0,0.0,12.0,0451,1904,TSRA BR,0.0,0.75,29.03,29.75,4.6,27.0,6.4,2011,8,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1662,1670,1.0,2011-08-08,80.0,68.0,74.0,1.0,67.0,69.0,0.0,9.0,0452,1903,RA BR,0.0,0.63,29.0,29.72,4.0,4.0,6.2,2011,8,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,1672,1.0,2011-08-09,80.0,64.0,72.0,-1.0,61.0,66.0,0.0,7.0,0453,1902,BR,0.0,0.0,28.97,29.67,10.8,28.0,11.1,2011,8,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,1674,1.0,2011-08-10,77.0,61.0,69.0,-4.0,54.0,61.0,0.0,4.0,0454,1900, ,0.0,0.0,29.14,29.84,7.3,31.0,8.7,2011,8,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,1676,1.0,2011-08-11,81.0,57.0,69.0,-4.0,54.0,61.0,0.0,4.0,0455,1859, ,0.0,0.0,29.25,29.95,2.0,24.0,3.0,2011,8,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,1678,1.0,2011-08-12,81.0,60.0,71.0,-2.0,59.0,64.0,0.0,6.0,0456,1858, ,0.0,0.0,29.22,29.94,8.3,19.0,8.5,2011,8,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,1680,1.0,2011-08-13,83.0,62.0,73.0,0.0,64.0,66.0,0.0,8.0,0457,1856,RA,0.0,0.75,29.15,29.86,3.6,27.0,6.7,2011,8,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,1682,1.0,2011-08-14,75.0,62.0,69.0,-3.0,60.0,63.0,0.0,4.0,0458,1855,RA,0.0,0.1,29.24,29.95,10.4,36.0,11.7,2011,8,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,1684,1.0,2011-08-15,82.0,57.0,70.0,-2.0,55.0,62.0,0.0,5.0,0459,1854, ,0.0,0.0,29.28,29.98,2.4,2.0,4.9,2011,8,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,1686,1.0,2011-08-16,85.0,61.0,73.0,1.0,58.0,64.0,0.0,8.0,0500,1852, ,0.0,0.0,29.32,30.03,2.9,18.0,3.9,2011,8,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,1688,1.0,2011-08-17,83.0,62.0,73.0,1.0,63.0,67.0,0.0,8.0,0501,1851, ,0.0,0.0,29.31,30.02,5.6,22.0,6.0,2011,8,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,1690,1.0,2011-08-18,84.0,67.0,76.0,4.0,60.0,66.0,0.0,11.0,0502,1849, ,0.0,0.0,29.23,29.96,2.3,4.0,5.2,2011,8,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,1692,1.0,2011-08-19,87.0,64.0,76.0,5.0,63.0,68.0,0.0,11.0,0503,1848, ,0.0,0.0,29.18,29.89,3.3,14.0,5.2,2011,8,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,1694,1.0,2011-08-20,80.0,66.0,73.0,2.0,67.0,69.0,0.0,8.0,0504,1846,RA FG BR,0.0,1.11,29.22,29.92,1.3,21.0,3.4,2011,8,20,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,1696,1.0,2011-08-21,80.0,64.0,72.0,1.0,58.0,63.0,0.0,7.0,0505,1845,RA,0.0,0.1,29.26,29.97,8.0,32.0,8.5,2011,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,1698,1.0,2011-08-22,82.0,59.0,71.0,0.0,59.0,64.0,0.0,6.0,0506,1843, ,0.0,0.0,29.3,30.02,1.6,26.0,4.1,2011,8,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,1700,1.0,2011-08-23,73.0,62.0,68.0,-3.0,63.0,65.0,0.0,3.0,0508,1842,TSRA BR,0.0,0.65,29.1,29.86,9.1,20.0,9.8,2011,8,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1694,1702,1.0,2011-08-24,92.0,69.0,81.0,10.0,65.0,70.0,0.0,16.0,0509,1840,BR,0.0,0.0,28.99,29.7,8.2,27.0,10.7,2011,8,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,1704,1.0,2011-08-25,83.0,64.0,74.0,4.0,59.0,64.0,0.0,9.0,0510,1839, ,0.0,0.0,29.26,29.95,4.1,36.0,7.3,2011,8,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,1706,1.0,2011-08-26,83.0,59.0,71.0,1.0,58.0,63.0,0.0,6.0,0511,1837, ,0.0,0.0,29.26,29.98,1.9,26.0,3.3,2011,8,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,1708,1.0,2011-08-27,81.0,64.0,73.0,3.0,62.0,66.0,0.0,8.0,0512,1835, ,0.0,0.0,29.21,29.93,8.2,2.0,9.2,2011,8,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,1710,1.0,2011-08-28,77.0,61.0,69.0,-1.0,57.0,61.0,0.0,4.0,0513,1834, ,0.0,0.0,29.22,29.93,7.0,2.0,7.9,2011,8,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,1712,1.0,2011-08-29,79.0,59.0,69.0,-1.0,56.0,62.0,0.0,4.0,0514,1832, ,0.0,0.0,29.31,30.01,1.4,2.0,3.5,2011,8,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,1714,1.0,2011-08-30,76.0,61.0,69.0,-1.0,56.0,62.0,0.0,4.0,0515,1831,RA,0.0,0.04,29.33,30.03,5.3,15.0,6.3,2011,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,1716,1.0,2011-08-31,87.0,65.0,76.0,7.0,64.0,68.0,0.0,11.0,0516,1829,RA,0.0,0.1,29.23,29.95,5.4,17.0,8.3,2011,8,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,1718,1.0,2011-09-01,93.0,71.0,82.0,14.0,71.0,75.0,0.0,17.0,0517,1827, ,0.0,0.0,29.2,29.91,5.2,21.0,5.9,2011,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,1720,1.0,2011-09-02,92.0,76.0,84.0,16.0,69.0,74.0,0.0,19.0,0518,1826,HZ,0.0,0.0,29.18,29.89,4.9,22.0,7.4,2011,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,1722,1.0,2011-09-03,89.0,69.0,79.0,11.0,67.0,71.0,0.0,14.0,0519,1824,RA BR HZ,0.0,0.02,29.16,29.87,2.5,29.0,6.2,2011,9,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,1724,1.0,2011-09-04,73.0,58.0,66.0,-2.0,54.0,60.0,0.0,1.0,0520,1822, ,0.0,0.0,29.24,29.94,10.5,32.0,11.5,2011,9,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,1726,1.0,2011-09-05,65.0,52.0,59.0,-8.0,45.0,52.0,6.0,0.0,0521,1821, ,0.0,0.0,29.39,30.1,14.2,1.0,14.8,2011,9,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,1728,1.0,2011-09-06,66.0,51.0,59.0,-8.0,46.0,52.0,6.0,0.0,0522,1819, ,0.0,0.0,29.44,30.16,9.5,3.0,10.1,2011,9,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,1730,1.0,2011-09-07,70.0,52.0,61.0,-6.0,47.0,54.0,4.0,0.0,0523,1817, ,0.0,0.0,29.42,30.16,10.2,1.0,10.8,2011,9,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,1734,1.0,2011-09-09,72.0,60.0,66.0,0.0,60.0,62.0,0.0,1.0,0525,1814,RA,0.0,0.02,29.23,29.96,8.2,4.0,8.3,2011,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,1736,1.0,2011-09-10,78.0,56.0,67.0,1.0,59.0,62.0,0.0,2.0,0526,1812,BR,0.0,0.0,29.29,30.0,0.9,14.0,3.1,2011,9,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,1738,1.0,2011-09-11,83.0,57.0,70.0,5.0,59.0,63.0,0.0,5.0,0527,1810,BR,0.0,0.0,29.27,29.99,5.1,27.0,5.5,2011,9,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,1740,1.0,2011-09-12,86.0,64.0,75.0,10.0,59.0,65.0,0.0,10.0,0528,1809, ,0.0,0.0,29.18,29.91,10.5,23.0,10.9,2011,9,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,1742,1.0,2011-09-13,73.0,56.0,65.0,0.0,54.0,59.0,0.0,0.0,0529,1807,BR HZ FU,0.0,0.0,29.2,29.9,4.9,31.0,8.7,2011,9,13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,1744,1.0,2011-09-14,58.0,47.0,53.0,-11.0,43.0,49.0,12.0,0.0,0530,1805,RA BR HZ FU,0.0,0.08,29.39,30.09,6.3,34.0,7.3,2011,9,14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,1746,1.0,2011-09-15,59.0,42.0,51.0,-13.0,35.0,44.0,14.0,0.0,0531,1803, ,0.0,0.0,29.61,30.33,7.4,1.0,8.5,2011,9,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,1748,1.0,2011-09-16,58.0,46.0,52.0,-12.0,40.0,47.0,13.0,0.0,0532,1760, ,0.0,0.0,29.59,30.33,1.4,8.0,3.3,2011,9,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,1750,1.0,2011-09-17,68.0,50.0,59.0,-5.0,45.0,52.0,6.0,0.0,0533,1758, ,0.0,0.0,29.53,30.27,7.7,11.0,8.9,2011,9,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,1752,1.0,2011-09-18,65.0,55.0,60.0,-4.0,55.0,57.0,5.0,0.0,0535,1756,RA DZ BR,0.0,0.43,29.34,30.11,8.9,15.0,9.5,2011,9,18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,1754,1.0,2011-09-19,69.0,54.0,62.0,-1.0,58.0,60.0,3.0,0.0,0536,1755,RA BR,0.0,0.24,29.24,29.96,4.1,29.0,5.8,2011,9,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,1758,1.0,2011-09-21,71.0,56.0,64.0,2.0,49.0,56.0,1.0,0.0,0538,1751,RA,0.0,0.1,29.23,29.95,10.2,25.0,11.0,2011,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,1760,1.0,2011-09-22,64.0,51.0,58.0,-4.0,47.0,52.0,7.0,0.0,0539,1749, ,0.0,0.0,29.36,30.08,4.6,27.0,6.9,2011,9,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,1762,1.0,2011-09-23,62.0,48.0,55.0,-6.0,44.0,49.0,10.0,0.0,0540,1748, ,0.0,0.0,29.33,30.06,5.9,36.0,7.0,2011,9,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
