,Block,Trap,Latitude,Longitude,Id,Year_x,Month_x,Day_x,DayofYear,culex,erraticus,pipiens,restuans,salinarius,tarsalis,territans,60018,60106,60605,60607,60608,60609,60611,60612,60613,60614,60615,60617,60618,60619,60620,60621,60622,60623,60625,60626,60628,60629,60630,60631,60632,60633,60634,60636,60637,60638,60639,60640,60641,60642,60643,60645,60646,60647,60649,60651,60652,60654,60655,60656,60659,60660,60666,60707,60803,60827,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
2992,12,T115,41.673408,-87.599862,2993,2007,9,5,248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2993,10,T138,41.726465000000005,-87.585413,2994,2007,9,5,248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2994,10,T138,41.726465000000005,-87.585413,2995,2007,9,5,248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,81,T107,41.729669,-87.582699,2996,2007,9,5,248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,81,T107,41.729669,-87.582699,2997,2007,9,5,248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,80,T072,41.74785,-87.70271600000001,2998,2007,9,5,248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2998,82,T097,41.644612,-87.60449799999999,2999,2007,9,5,248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,89,T099,41.733643,-87.55551,3000,2007,9,5,248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,98,T100,41.717753,-87.531657,3001,2007,9,5,248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,98,T100,41.717753,-87.531657,3002,2007,9,5,248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,10,T102,41.750498,-87.605294,3003,2007,9,5,248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3003,10,T102,41.750498,-87.605294,3004,2007,9,5,248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3004,11,T103,41.702723999999996,-87.536497,3005,2007,9,5,248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3005,11,T103,41.702723999999996,-87.536497,3006,2007,9,5,248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,66,T156,41.772846,-87.740029,3007,2007,9,5,248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3007,66,T156,41.772846,-87.740029,3008,2007,9,5,248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,81,T157,41.825902,-87.667827,3009,2007,9,5,248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,0.0,0.1,29.24,29.96,6.4,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,12,T115,41.673408,-87.599862,3010,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,12,T115,41.673408,-87.599862,3011,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3011,12,T115,41.673408,-87.599862,3012,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3012,12,T115,41.673408,-87.599862,3013,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3013,12,T115,41.673408,-87.599862,3014,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3014,12,T115,41.673408,-87.599862,3015,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3015,12,T115,41.673408,-87.599862,3016,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3016,12,T115,41.673408,-87.599862,3017,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3017,12,T115,41.673408,-87.599862,3018,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,12,T115,41.673408,-87.599862,3019,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3019,12,T115,41.673408,-87.599862,3020,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,12,T115,41.673408,-87.599862,3021,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,12,T115,41.673408,-87.599862,3022,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,12,T115,41.673408,-87.599862,3023,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3023,12,T115,41.673408,-87.599862,3024,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3024,12,T115,41.673408,-87.599862,3025,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,12,T115,41.673408,-87.599862,3026,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3026,12,T115,41.673408,-87.599862,3027,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3027,12,T115,41.673408,-87.599862,3028,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3028,12,T115,41.673408,-87.599862,3029,2007,9,6,249,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3029,12,T115,41.673408,-87.599862,3030,2007,9,6,249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3030,12,T115,41.673408,-87.599862,3031,2007,9,6,249,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3031,10,T138,41.726465000000005,-87.585413,3032,2007,9,6,249,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3032,10,T138,41.726465000000005,-87.585413,3033,2007,9,6,249,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3033,10,T138,41.726465000000005,-87.585413,3034,2007,9,6,249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3034,10,T138,41.726465000000005,-87.585413,3035,2007,9,6,249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3035,10,T138,41.726465000000005,-87.585413,3036,2007,9,6,249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,10,T138,41.726465000000005,-87.585413,3037,2007,9,6,249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3037,10,T138,41.726465000000005,-87.585413,3038,2007,9,6,249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3038,10,T138,41.726465000000005,-87.585413,3039,2007,9,6,249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3039,10,T138,41.726465000000005,-87.585413,3040,2007,9,6,249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
